name,salary_from,salary_to,salary_currency,area_name,published_at
Оператор-наладчик станков ЧПУ (Тамбовская область),Туймазы,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Оператор на листогибочный пресс с ЧПУ,Канаш,110000.0,,RUR,2022-12-01T16:42:50+0300
Специалист в службу поддержки в Яндекс Бизнес,Нефтеюганск,26000.0,33800.0,RUR,2022-12-01T21:28:37+0300
Инженер-механик по ТПА на производство,Санкт-Петербург,,80000.0,RUR,2022-12-01T15:57:37+0300
Токарь-расточник,Нижневартовск,140000.0,,RUR,2022-12-01T11:31:48+0300
Программист 1С,Воронеж,150000.0,,RUR,2022-12-01T12:10:39+0300
Специалист в службу поддержки в Яндекс Бизнес,Жуковский,26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Ведущий программист 1С,Киров (Кировская область),123000.0,,RUR,2022-12-01T23:57:39+0300
Механик,Самара,,50000.0,RUR,2022-12-01T15:23:07+0300
Механик по выпуску / ремонту автомобилей / дорожно-строительной техники,Саратов,130000.0,140000.0,RUR,2022-12-01T17:19:08+0300
Механик (складской техники) на склад Домодедово,Подольск (Московская область),55000.0,,RUR,2022-12-01T18:01:30+0300
Мастер сетевого района № 1 (звено по строительству и капитальному ремонту высоковольтных линий),Альметьевск,29000.0,36000.0,RUR,2022-12-01T08:24:03+0300
"Оператор фрезерного станка ЧПУ (Дмитровский р-н, РП Некрасовский)",Лобня,75000.0,85000.0,RUR,2022-12-01T12:26:22+0300
Специалист по общению с клиентами в Яндекс Бизнес,Северодвинск,26000.0,33800.0,RUR,2022-12-01T21:02:20+0300
Инженер сервисного центра,Омск,40000.0,,RUR,2022-12-01T08:00:06+0300
Python developer,Москва,,250000.0,RUR,2022-12-01T09:34:27+0300
Специалист по общению с клиентами в Яндекс Бизнес,Ессентуки,26000.0,33800.0,RUR,2022-12-01T21:04:36+0300
Инженер-электроник 1 категории,Серов,37600.0,,RUR,2022-12-01T13:24:15+0300
Специалист в службу поддержки в Яндекс Бизнес,Элиста,26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Инженер (техник) по обслуживанию и ремонту систем пожарной автоматики,Москва,65000.0,95000.0,RUR,2022-12-01T17:07:11+0300
Специалист по общению с клиентами в Яндекс Бизнес,Тамбов,26000.0,33800.0,RUR,2022-12-01T20:57:48+0300
Специалист по общению с клиентами в Яндекс Бизнес,Пятигорск,26000.0,33800.0,RUR,2022-12-01T21:02:20+0300
Специалист в службу поддержки в Яндекс Бизнес,Златоуст,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Специалист по общению с клиентами в Яндекс Бизнес,Якутск,26000.0,33800.0,RUR,2022-12-01T20:57:48+0300
Специалист в службу поддержки в Яндекс Бизнес,Северодвинск,26000.0,33800.0,RUR,2022-12-01T21:28:37+0300
Брокер по недвижимости,Сириус,400000.0,900000.0,RUR,2022-12-01T07:06:26+0300
Фрезеровщик (Пермь),Чайковский,106000.0,126000.0,RUR,2022-12-01T07:55:10+0300
Руководитель проекта,Ставрополь,80000.0,,RUR,2022-12-01T12:10:50+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Михайловка (Волгоградская область),110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Principal Engineer FPGA,Москва,300000.0,,RUR,2022-12-01T18:29:19+0300
Специалист в службу поддержки в Яндекс Бизнес,Димитровград,26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Специалист по общению с клиентами в Яндекс Бизнес,Красногорск,26000.0,33800.0,RUR,2022-12-01T21:02:20+0300
Senior Backend developer (Node.js/Golang),Москва,220000.0,,RUR,2022-12-01T13:13:18+0300
Шлифовщик,Радужный (Ханты-Мансийский АО - Югра),120000.0,,RUR,2022-12-01T11:36:53+0300
Специалист по общению с клиентами в Яндекс Бизнес,Рыбинск,26000.0,33800.0,RUR,2022-12-01T21:02:20+0300
Специалист по общению с клиентами в Яндекс Бизнес,Норильск,26000.0,33800.0,RUR,2022-12-01T21:02:20+0300
Специалист в службу поддержки в Яндекс Бизнес,Новокуйбышевск,26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Middle / Senior Node.js разработчик,Таджикистан,1500.0,2500.0,USD,2022-12-01T17:27:37+0300
Специалист в службу поддержки в Яндекс Бизнес,Миасс,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Специалист в службу поддержки в Яндекс Бизнес,Зеленодольск (Республика Татарстан),26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Токарь,Саратов,45000.0,52000.0,RUR,2022-12-01T07:32:45+0300
Специалист по общению с клиентами в Яндекс Бизнес,Смоленск,26000.0,33800.0,RUR,2022-12-01T20:57:48+0300
Специалист в службу поддержки в Яндекс Бизнес,Новочеркасск,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Старый Оскол,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Белорецк,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Бизнес-аналитик/специалист по внедрению Битрикс24,Чебоксары,60000.0,80000.0,RUR,2022-12-01T17:36:03+0300
Lead SDET / Ведущий инженер автоматизированного тестирования,Москва,300000.0,350000.0,RUR,2022-12-01T16:57:32+0300
Специалист поддержки в Яндекс Бизнес,Северодвинск,13000.0,33800.0,RUR,2022-12-01T20:40:18+0300
Специалист в службу поддержки в Яндекс Бизнес,Каменск-Уральский,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Наладчик АПНС,Ковров,50000.0,,RUR,2022-12-01T16:33:32+0300
Наладчик станков с ЧПУ (токарно-фрезерная группа),Санкт-Петербург,100000.0,,RUR,2022-12-01T11:12:20+0300
Специалист службы поддержки с техническими знаниями в Яндекс 360,Норильск,30000.0,39000.0,RUR,2022-12-01T20:36:27+0300
Специалист по общению с клиентами в Яндекс Бизнес,Томск,26000.0,33800.0,RUR,2022-12-01T20:53:53+0300
Специалист в службу поддержки в Яндекс Бизнес,Арзамас,26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Монтажник связи интернет сетей,Пятигорск,40000.0,,RUR,2022-12-01T19:35:27+0300
Токарь (ремонтно-механический цех),Санкт-Петербург,48000.0,,RUR,2022-12-01T11:55:09+0300
Токарь-расточник (г.Пермь),Чайковский,112000.0,140000.0,RUR,2022-12-01T08:26:45+0300
Специалист в службу поддержки в Яндекс Бизнес,Долгопрудный,26000.0,33800.0,RUR,2022-12-01T21:26:21+0300
Механик,Новый Уренгой,80000.0,,RUR,2022-12-01T11:12:48+0300
Бизнес-аналитик (проекты по автоматизации),Санкт-Петербург,100000.0,,RUR,2022-12-01T11:17:49+0300
Аналитик 1С,Екатеринбург,,162000.0,RUR,2022-12-01T22:13:36+0300
Разработчик учебных материалов по направлению «Информационные технологии»,Москва,30000.0,70000.0,RUR,2022-12-01T13:35:52+0300
Линейный электромеханик по ремонту спецтехники,Видное,65000.0,120000.0,RUR,2022-12-01T14:40:47+0300
Станочник широкого профиля (Курган),Москва,75000.0,,RUR,2022-12-01T16:45:37+0300
Инженер-электроник 2 категории,Санкт-Петербург,79100.0,,RUR,2022-12-01T12:29:07+0300
Электромеханик,Ярославль,,38000.0,RUR,2022-12-01T09:14:40+0300
Наладчик станков с ЧПУ (Курган),Москва,75000.0,,RUR,2022-12-01T16:43:01+0300
Механик по ремонту оборудования,Сосновый Бор (Ленинградская область),,80400.0,RUR,2022-12-01T16:33:29+0300
Ведущий системный администратор,Новосибирск,90000.0,,RUR,2022-12-01T12:11:31+0300
Фрезеровщик (Нижний Новгород),Заволжье,96000.0,,RUR,2022-12-01T13:42:46+0300
Проектный менеджер,Миасс,30000.0,,RUR,2022-12-01T14:02:54+0300
Специалист в службу поддержки в Яндекс Бизнес,Одинцово,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
Станочник широкого профиля (дивизион станкостроения),Ижевск,40000.0,74000.0,RUR,2022-12-01T15:42:02+0300
Администратор проекта (руководитель проекта it),Санкт-Петербург,80000.0,90000.0,RUR,2022-12-01T10:26:50+0300
Наладчик станков с ЧПУ,Белгород,50000.0,,RUR,2022-12-01T14:06:47+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Россошь,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Оператор-наладчик станков ЧПУ (Тамбовская область),Сибай,110000.0,132000.0,RUR,2022-12-01T15:25:27+0300
Специалист по общению с клиентами в Яндекс Бизнес,Балашиха,26000.0,33800.0,RUR,2022-12-01T20:53:53+0300
Специалист по общению с клиентами в Яндекс Бизнес,Тула,26000.0,33800.0,RUR,2022-12-01T20:53:53+0300
Специалист по общению с клиентами в Яндекс Бизнес,Арзамас,26000.0,33800.0,RUR,2022-12-01T21:04:36+0300
Специалист в службу поддержки в Яндекс Бизнес,Дербент,26000.0,33800.0,RUR,2022-12-01T21:21:09+0300
